lat prs camp flt x yday
15 350 21 1 NaN 211
15 450 21 1 NaN 210
5 550 21 1 NaN 211
15 550 21 1 NaN 211
25 550 21 1 NaN 210
15 650 21 1 NaN 211
25 650 21 1 NaN 210
15 750 21 1 NaN 210
15 850 21 1 NaN 211
5 950 21 1 NaN 211
15 950 21 1 NaN 210.75
25 950 21 1 NaN 210
5 350 22 1 0.03285714 26
25 350 22 1 0.06894737 26
5 450 22 1 0.0925 26
15 450 22 1 0.107 26
25 450 22 1 0.214 26
5 550 22 1 -0.006666667 26
25 550 22 1 0.22625 26
25 650 22 1 0.07285714 26
5 750 22 1 0.175 26
5 850 22 1 0.2057143 26
5 950 22 1 0.1025 26
15 950 22 1 0.2008333 26
25 350 23 1 0.07428571 271
5 450 23 1 0.08440476 271
15 450 23 1 0.0475 271
25 450 23 1 0.1442857 271
-5 550 23 1 0.098 271
15 550 23 1 0.1466667 271
5 650 23 1 0.2305 271
15 650 23 1 0.15 271
25 650 23 1 0.1775 271
5 850 23 1 0.3925 271
15 850 23 1 0.0375 271
25 850 23 1 -0.0025 271
5 950 23 1 0.1 271
15 950 23 1 0.175 271
25 950 23 1 0.08 271
25 350 24 1 0.1469359 113.5
35 350 24 1 0.09166667 113.5
5 450 24 1 0.09285714 114
15 450 24 1 0.1014286 114
25 450 24 1 0.1714286 114
5 550 24 1 0.1725 114
5 650 24 1 0.2775 114
15 650 24 1 0.209 114
35 650 24 1 0.36 114
25 750 24 1 0.1925 114
5 950 24 1 0.04 114
15 950 24 1 0.1175 114
25 950 24 1 0.2025 114
35 350 21 2 NaN 213
45 350 21 2 NaN 213
65 350 21 2 NaN 214
75 350 21 2 NaN 214
65 450 21 2 NaN 214
75 450 21 2 NaN 214
75 550 21 2 NaN 214
65 650 21 2 NaN 214
75 650 21 2 NaN 214
75 850 21 2 NaN 214
75 950 21 2 NaN 214
55 350 22 2 0.07892857 29
35 450 22 2 0.09181818 29
45 450 22 2 0.08363636 29
55 450 22 2 -0.001227273 29
45 550 22 2 NaN 29
65 550 22 2 -0.006 29
45 750 22 2 0.19625 29
45 850 22 2 0.15875 29
65 850 22 2 0.114 29
45 950 22 2 1.925 29
55 950 22 2 0.3314286 29
75 950 22 2 0.07083333 29
35 450 23 2 0.1316667 273
45 450 23 2 0.1233333 274
55 450 23 2 0.1128571 274
75 450 23 2 0.1157143 274
45 650 23 2 0.088 274
75 650 23 2 0.1325 274
35 750 23 2 0.168 273
55 750 23 2 0.124 274
35 950 23 2 0.0675 273
45 950 23 2 0.07 274
55 950 23 2 0.0875 274
35 350 24 2 -0.0575 116
75 350 24 2 -0.02571429 117
35 450 24 2 0.1383333 116
45 450 24 2 -0.003333333 117
55 450 24 2 0.06857143 117
